Date	Machine	Compiler Flags	Buffer Size	Operation	Columns	DataType	Time	Time/BufSize
13-12-2017 10:33:29	ASUS Laptop		0.5	Sum	100	char	7347	1469400
13-12-2017 10:33:29	ASUS Laptop		0.5	Multiply	0	char	546499	109299800
13-12-2017 10:33:29	ASUS Laptop		1	Sum	200	char	14906	1490600
13-12-2017 10:33:30	ASUS Laptop		1	Multiply	0	char	1736661	173666100
13-12-2017 10:33:30	ASUS Laptop		1.5	Sum	300	char	23544	1569600
13-12-2017 10:33:31	ASUS Laptop		1.5	Multiply	0	char	3491248	232749866.7
13-12-2017 10:33:32	ASUS Laptop		2	Sum	400	char	31001	1550050
13-12-2017 10:33:34	ASUS Laptop		2	Multiply	0	char	6614028	330701400
13-12-2017 10:33:35	ASUS Laptop		2.5	Sum	500	char	38933	1557320
13-12-2017 10:33:38	ASUS Laptop		2.5	Multiply	0	char	9686480	387459200
13-12-2017 10:33:39	ASUS Laptop		3	Sum	600	char	46940	1564666.667
13-12-2017 10:33:43	ASUS Laptop		3	Multiply	0	char	10056737	335224566.7
13-12-2017 10:33:43	ASUS Laptop		3.5	Sum	700	char	54226	1549314.286
13-12-2017 10:33:48	ASUS Laptop		3.5	Multiply	0	char	13528194	386519828.6
13-12-2017 10:33:49	ASUS Laptop		4	Sum	800	char	60761	1519025
13-12-2017 10:33:55	ASUS Laptop		4	Multiply	0	char	16252160	406304000
13-12-2017 10:33:56	ASUS Laptop		4.5	Sum	900	char	68532	1522933.333
13-12-2017 10:34:03	ASUS Laptop		4.5	Multiply	0	char	19008659	422414644.4
13-12-2017 10:34:04	ASUS Laptop		5	Sum	1000	char	74924	1498480
13-12-2017 10:34:14	ASUS Laptop		5	Multiply	0	char	25639220	512784400
13-12-2017 10:34:14	ASUS Laptop		5.5	Sum	1100	char	83056	1510109.091
13-12-2017 10:34:25	ASUS Laptop		5.5	Multiply	0	char	26610841	483833472.7
13-12-2017 10:34:25	ASUS Laptop		6	Sum	1200	char	103346	1722433.333
13-12-2017 10:34:39	ASUS Laptop		6	Multiply	0	char	33059865	550997750
13-12-2017 10:34:39	ASUS Laptop		6.5	Sum	1300	char	104603	1609276.923
13-12-2017 10:34:55	ASUS Laptop		6.5	Multiply	0	char	41188901	633675400
13-12-2017 10:34:56	ASUS Laptop		7	Sum	1400	char	113843	1626328.571
13-12-2017 10:35:14	ASUS Laptop		7	Multiply	0	char	44078580	629694000
13-12-2017 10:35:14	ASUS Laptop		7.5	Sum	1500	char	120416	1605546.667
13-12-2017 10:35:34	ASUS Laptop		7.5	Multiply	0	char	49690404	662538720
13-12-2017 10:35:35	ASUS Laptop		8	Sum	1600	char	128011	1600137.5
13-12-2017 10:35:57	ASUS Laptop		8	Multiply	0	char	55520607	694007587.5
13-12-2017 10:35:58	ASUS Laptop		8.5	Sum	1700	char	139175	1637352.941
13-12-2017 10:36:22	ASUS Laptop		8.5	Multiply	0	char	61037003	718082388.2
13-12-2017 10:36:23	ASUS Laptop		9	Sum	1800	char	148250	1647222.222
13-12-2017 10:36:48	ASUS Laptop		9	Multiply	0	char	65140152	723779466.7
13-12-2017 10:36:49	ASUS Laptop		9.5	Sum	1900	char	155696	1638905.263
13-12-2017 10:37:18	ASUS Laptop		9.5	Multiply	0	char	72800585	766321947.4
13-12-2017 10:37:19	ASUS Laptop		10	Sum	2000	char	161985	1619850
13-12-2017 10:37:51	ASUS Laptop		10	Multiply	0	char	79619567	796195670
13-12-2017 10:39:33	ASUS Laptop		0.5	Sum	100	char	6864	1372800
13-12-2017 10:39:33	ASUS Laptop		0.5	Multiply	0	char	553303	110660600
13-12-2017 10:39:33	ASUS Laptop		1	Sum	200	char	14941	1494100
13-12-2017 10:39:34	ASUS Laptop		1	Multiply	0	char	1741896	174189600
13-12-2017 10:39:34	ASUS Laptop		1.5	Sum	300	char	23631	1575400
13-12-2017 10:39:36	ASUS Laptop		1.5	Multiply	0	char	3485692	232379466.7
13-12-2017 10:39:36	ASUS Laptop		2	Sum	400	char	31553	1577650
13-12-2017 10:39:38	ASUS Laptop		2	Multiply	0	char	6629303	331465150
13-12-2017 10:39:39	ASUS Laptop		2.5	Sum	500	char	38782	1551280
13-12-2017 10:39:42	ASUS Laptop		2.5	Multiply	0	char	9679665	387186600
13-12-2017 10:39:43	ASUS Laptop		3	Sum	600	char	47026	1567533.333
13-12-2017 10:39:47	ASUS Laptop		3	Multiply	0	char	10090580	336352666.7
13-12-2017 10:39:47	ASUS Laptop		3.5	Sum	700	char	54224	1549257.143
13-12-2017 10:39:52	ASUS Laptop		3.5	Multiply	0	char	13524584	386416685.7
13-12-2017 10:39:53	ASUS Laptop		4	Sum	800	char	60796	1519900
13-12-2017 10:39:59	ASUS Laptop		4	Multiply	0	char	16253157	406328925
13-12-2017 10:40:00	ASUS Laptop		4.5	Sum	900	char	68875	1530555.556
13-12-2017 10:40:07	ASUS Laptop		4.5	Multiply	0	char	18954267	421205933.3
13-12-2017 10:40:08	ASUS Laptop		5	Sum	1000	char	71844	1436880
13-12-2017 10:40:18	ASUS Laptop		5	Multiply	0	char	25771371	515427420
13-12-2017 10:40:18	ASUS Laptop		5.5	Sum	1100	char	79524	1445890.909
13-12-2017 10:40:29	ASUS Laptop		5.5	Multiply	0	char	26453202	480967309.1
13-12-2017 10:40:29	ASUS Laptop		6	Sum	1200	char	88162	1469366.667
13-12-2017 10:40:42	ASUS Laptop		6	Multiply	0	char	32885062	548084366.7
13-12-2017 10:40:43	ASUS Laptop		6.5	Sum	1300	char	100785	1550538.462
13-12-2017 10:40:59	ASUS Laptop		6.5	Multiply	0	char	40733702	626672338.5
13-12-2017 10:41:00	ASUS Laptop		7	Sum	1400	char	110863	1583757.143
13-12-2017 10:41:18	ASUS Laptop		7	Multiply	0	char	44656484	637949771.4
13-12-2017 10:41:18	ASUS Laptop		7.5	Sum	1500	char	120523	1606973.333
13-12-2017 10:41:38	ASUS Laptop		7.5	Multiply	0	char	49277216	657029546.7
13-12-2017 10:41:39	ASUS Laptop		8	Sum	1600	char	128087	1601087.5
13-12-2017 10:42:01	ASUS Laptop		8	Multiply	0	char	55614738	695184225
13-12-2017 10:42:01	ASUS Laptop		8.5	Sum	1700	char	137130	1613294.118
13-12-2017 10:42:26	ASUS Laptop		8.5	Multiply	0	char	60976884	717375105.9
13-12-2017 10:42:27	ASUS Laptop		9	Sum	1800	char	148325	1648055.556
13-12-2017 10:42:53	ASUS Laptop		9	Multiply	0	char	65836989	731522100
13-12-2017 10:42:54	ASUS Laptop		9.5	Sum	1900	char	155933	1641400
13-12-2017 10:43:22	ASUS Laptop		9.5	Multiply	0	char	72481512	762963284.2
13-12-2017 10:43:23	ASUS Laptop		10	Sum	2000	char	160092	1600920
13-12-2017 10:43:55	ASUS Laptop		10	Multiply	0	char	79700157	797001570
13-12-2017 10:45:36	ASUS Laptop		0.5	Sum	100	char	6894	1378800
13-12-2017 10:45:37	ASUS Laptop		0.5	Multiply	0	char	552884	110576800
13-12-2017 10:45:37	ASUS Laptop		1	Sum	200	char	14307	1430700
13-12-2017 10:45:37	ASUS Laptop		1	Multiply	0	char	1732775	173277500
13-12-2017 10:45:37	ASUS Laptop		1.5	Sum	300	char	22629	1508600
13-12-2017 10:45:39	ASUS Laptop		1.5	Multiply	0	char	3471876	231458400
13-12-2017 10:45:39	ASUS Laptop		2	Sum	400	char	28785	1439250
13-12-2017 10:45:42	ASUS Laptop		2	Multiply	0	char	6530802	326540100
13-12-2017 10:45:42	ASUS Laptop		2.5	Sum	500	char	36263	1450520
13-12-2017 10:45:46	ASUS Laptop		2.5	Multiply	0	char	9399304	375972160
13-12-2017 10:45:46	ASUS Laptop		3	Sum	600	char	43400	1446666.667
13-12-2017 10:45:50	ASUS Laptop		3	Multiply	0	char	10036167	334538900
13-12-2017 10:45:50	ASUS Laptop		3.5	Sum	700	char	51006	1457314.286
13-12-2017 10:45:56	ASUS Laptop		3.5	Multiply	0	char	13433736	383821028.6
13-12-2017 10:45:56	ASUS Laptop		4	Sum	800	char	57997	1449925
13-12-2017 10:46:02	ASUS Laptop		4	Multiply	0	char	16675748	416893700
13-12-2017 10:46:03	ASUS Laptop		4.5	Sum	900	char	65409	1453533.333
13-12-2017 10:46:10	ASUS Laptop		4.5	Multiply	0	char	18898167	419959266.7
13-12-2017 10:46:11	ASUS Laptop		5	Sum	1000	char	76075	1521500
13-12-2017 10:46:21	ASUS Laptop		5	Multiply	0	char	25787227	515744540
13-12-2017 10:46:22	ASUS Laptop		5.5	Sum	1100	char	79779	1450527.273
13-12-2017 10:46:32	ASUS Laptop		5.5	Multiply	0	char	26338044	478873527.3
13-12-2017 10:46:33	ASUS Laptop		6	Sum	1200	char	88301	1471683.333
13-12-2017 10:46:45	ASUS Laptop		6	Multiply	0	char	32831443	547190716.7
13-12-2017 10:46:46	ASUS Laptop		6.5	Sum	1300	char	100567	1547184.615
13-12-2017 10:47:02	ASUS Laptop		6.5	Multiply	0	char	40932544	629731446.2
13-12-2017 10:47:03	ASUS Laptop		7	Sum	1400	char	110823	1583185.714
13-12-2017 10:47:21	ASUS Laptop		7	Multiply	0	char	44508887	635841242.9
13-12-2017 10:47:21	ASUS Laptop		7.5	Sum	1500	char	119884	1598453.333
13-12-2017 10:47:41	ASUS Laptop		7.5	Multiply	0	char	49123831	654984413.3
13-12-2017 10:47:42	ASUS Laptop		8	Sum	1600	char	128374	1604675
13-12-2017 10:48:03	ASUS Laptop		8	Multiply	0	char	54914043	686425537.5
13-12-2017 10:48:04	ASUS Laptop		8.5	Sum	1700	char	137200	1614117.647
13-12-2017 10:48:28	ASUS Laptop		8.5	Multiply	0	char	60877662	716207788.2
13-12-2017 10:48:29	ASUS Laptop		9	Sum	1800	char	147247	1636077.778
13-12-2017 10:48:55	ASUS Laptop		9	Multiply	0	char	66020036	733555955.6
13-12-2017 10:48:56	ASUS Laptop		9.5	Sum	1900	char	154745	1628894.737
13-12-2017 10:49:25	ASUS Laptop		9.5	Multiply	0	char	71952259	757392200
13-12-2017 10:49:26	ASUS Laptop		10	Sum	2000	char	160361	1603610
13-12-2017 10:49:57	ASUS Laptop		10	Multiply	0	char	78551308	785513080
13-12-2017 10:51:39	ASUS Laptop		0.5	Sum	100	char	6882	1376400
13-12-2017 10:51:39	ASUS Laptop		0.5	Multiply	0	char	551383	110276600
13-12-2017 10:51:40	ASUS Laptop		1	Sum	200	char	14357	1435700
13-12-2017 10:51:40	ASUS Laptop		1	Multiply	0	char	1732989	173298900
13-12-2017 10:51:40	ASUS Laptop		1.5	Sum	300	char	21474	1431600
13-12-2017 10:51:42	ASUS Laptop		1.5	Multiply	0	char	3481098	232073200
13-12-2017 10:51:42	ASUS Laptop		2	Sum	400	char	30215	1510750
13-12-2017 10:51:45	ASUS Laptop		2	Multiply	0	char	6617047	330852350
13-12-2017 10:51:45	ASUS Laptop		2.5	Sum	500	char	39026	1561040
13-12-2017 10:51:49	ASUS Laptop		2.5	Multiply	0	char	9656810	386272400
13-12-2017 10:51:49	ASUS Laptop		3	Sum	600	char	47094	1569800
13-12-2017 10:51:53	ASUS Laptop		3	Multiply	0	char	10085300	336176666.7
13-12-2017 10:51:53	ASUS Laptop		3.5	Sum	700	char	54202	1548628.571
13-12-2017 10:51:59	ASUS Laptop		3.5	Multiply	0	char	13519546	386272742.9
13-12-2017 10:51:59	ASUS Laptop		4	Sum	800	char	61361	1534025
13-12-2017 10:52:05	ASUS Laptop		4	Multiply	0	char	16258013	406450325
13-12-2017 10:52:06	ASUS Laptop		4.5	Sum	900	char	67982	1510711.111
13-12-2017 10:52:13	ASUS Laptop		4.5	Multiply	0	char	18949193	421093177.8
13-12-2017 10:52:14	ASUS Laptop		5	Sum	1000	char	72094	1441880
13-12-2017 10:52:24	ASUS Laptop		5	Multiply	0	char	25501903	510038060
13-12-2017 10:52:24	ASUS Laptop		5.5	Sum	1100	char	83595	1519909.091
13-12-2017 10:52:35	ASUS Laptop		5.5	Multiply	0	char	26423461	480426563.6
13-12-2017 10:52:36	ASUS Laptop		6	Sum	1200	char	89321	1488683.333
13-12-2017 10:52:49	ASUS Laptop		6	Multiply	0	char	32916173	548602883.3
13-12-2017 10:52:49	ASUS Laptop		6.5	Sum	1300	char	101466	1561015.385
13-12-2017 10:53:05	ASUS Laptop		6.5	Multiply	0	char	40786176	627479630.8
13-12-2017 10:53:06	ASUS Laptop		7	Sum	1400	char	110743	1582042.857
13-12-2017 10:53:24	ASUS Laptop		7	Multiply	0	char	44817473	640249614.3
13-12-2017 10:53:24	ASUS Laptop		7.5	Sum	1500	char	119826	1597680
13-12-2017 10:53:44	ASUS Laptop		7.5	Multiply	0	char	49789740	663863200
13-12-2017 10:53:45	ASUS Laptop		8	Sum	1600	char	129694	1621175
13-12-2017 10:54:07	ASUS Laptop		8	Multiply	0	char	55562818	694535225
13-12-2017 10:54:08	ASUS Laptop		8.5	Sum	1700	char	138248	1626447.059
13-12-2017 10:54:32	ASUS Laptop		8.5	Multiply	0	char	60601481	712958600
13-12-2017 10:54:33	ASUS Laptop		9	Sum	1800	char	147047	1633855.556
13-12-2017 10:54:59	ASUS Laptop		9	Multiply	0	char	65307210	725635666.7
13-12-2017 10:55:00	ASUS Laptop		9.5	Sum	1900	char	156188	1644084.211
13-12-2017 10:55:28	ASUS Laptop		9.5	Multiply	0	char	72606363	764277505.3
13-12-2017 10:55:29	ASUS Laptop		10	Sum	2000	char	161042	1610420
13-12-2017 10:56:00	ASUS Laptop		10	Multiply	0	char	78644754	786447540
13-12-2017 10:57:43	ASUS Laptop		0.5	Sum	100	char	7161	1432200
13-12-2017 10:57:43	ASUS Laptop		0.5	Multiply	0	char	551026	110205200
13-12-2017 10:57:43	ASUS Laptop		1	Sum	200	char	14990	1499000
13-12-2017 10:57:44	ASUS Laptop		1	Multiply	0	char	1732949	173294900
13-12-2017 10:57:44	ASUS Laptop		1.5	Sum	300	char	23506	1567066.667
13-12-2017 10:57:45	ASUS Laptop		1.5	Multiply	0	char	3486972	232464800
13-12-2017 10:57:46	ASUS Laptop		2	Sum	400	char	31306	1565300
13-12-2017 10:57:48	ASUS Laptop		2	Multiply	0	char	6625958	331297900
13-12-2017 10:57:48	ASUS Laptop		2.5	Sum	500	char	39762	1590480
13-12-2017 10:57:52	ASUS Laptop		2.5	Multiply	0	char	9665160	386606400
13-12-2017 10:57:53	ASUS Laptop		3	Sum	600	char	46807	1560233.333
13-12-2017 10:57:57	ASUS Laptop		3	Multiply	0	char	10054346	335144866.7
13-12-2017 10:57:57	ASUS Laptop		3.5	Sum	700	char	54118	1546228.571
13-12-2017 10:58:02	ASUS Laptop		3.5	Multiply	0	char	13535415	386726142.9
13-12-2017 10:58:03	ASUS Laptop		4	Sum	800	char	60889	1522225
13-12-2017 10:58:09	ASUS Laptop		4	Multiply	0	char	16252010	406300250
13-12-2017 10:58:10	ASUS Laptop		4.5	Sum	900	char	68515	1522555.556
13-12-2017 10:58:17	ASUS Laptop		4.5	Multiply	0	char	18981060	421801333.3
13-12-2017 10:58:18	ASUS Laptop		5	Sum	1000	char	75134	1502680
13-12-2017 10:58:28	ASUS Laptop		5	Multiply	0	char	25758426	515168520
13-12-2017 10:58:28	ASUS Laptop		5.5	Sum	1100	char	82889	1507072.727
13-12-2017 10:58:39	ASUS Laptop		5.5	Multiply	0	char	26413735	480249727.3
13-12-2017 10:58:39	ASUS Laptop		6	Sum	1200	char	93262	1554366.667
13-12-2017 10:58:53	ASUS Laptop		6	Multiply	0	char	33438198	557303300
13-12-2017 10:58:53	ASUS Laptop		6.5	Sum	1300	char	103256	1588553.846
13-12-2017 10:59:09	ASUS Laptop		6.5	Multiply	0	char	41111714	632487907.7
13-12-2017 10:59:10	ASUS Laptop		7	Sum	1400	char	112232	1603314.286
13-12-2017 10:59:28	ASUS Laptop		7	Multiply	0	char	44454838	635069114.3
13-12-2017 10:59:28	ASUS Laptop		7.5	Sum	1500	char	120827	1611026.667
13-12-2017 10:59:48	ASUS Laptop		7.5	Multiply	0	char	49736190	663149200
13-12-2017 10:59:49	ASUS Laptop		8	Sum	1600	char	129378	1617225
13-12-2017 11:00:11	ASUS Laptop		8	Multiply	0	char	55598674	694983425
13-12-2017 11:00:12	ASUS Laptop		8.5	Sum	1700	char	138489	1629282.353
13-12-2017 11:00:36	ASUS Laptop		8.5	Multiply	0	char	61040734	718126282.4
13-12-2017 11:00:37	ASUS Laptop		9	Sum	1800	char	148311	1647900
13-12-2017 11:01:03	ASUS Laptop		9	Multiply	0	char	65745539	730505988.9
13-12-2017 11:01:04	ASUS Laptop		9.5	Sum	1900	char	156861	1651168.421
13-12-2017 11:01:33	ASUS Laptop		9.5	Multiply	0	char	73268279	771245042.1
13-12-2017 11:01:34	ASUS Laptop		10	Sum	2000	char	162143	1621430
13-12-2017 11:02:05	ASUS Laptop		10	Multiply	0	char	79643169	796431690
13-12-2017 11:03:48	ASUS Laptop		0.5	Sum	100	char	6943	1388600
13-12-2017 11:03:48	ASUS Laptop		0.5	Multiply	0	char	552790	110558000
13-12-2017 11:03:48	ASUS Laptop		1	Sum	200	char	14220	1422000
13-12-2017 11:03:49	ASUS Laptop		1	Multiply	0	char	1732113	173211300
13-12-2017 11:03:49	ASUS Laptop		1.5	Sum	300	char	21713	1447533.333
13-12-2017 11:03:51	ASUS Laptop		1.5	Multiply	0	char	3477464	231830933.3
13-12-2017 11:03:51	ASUS Laptop		2	Sum	400	char	28960	1448000
13-12-2017 11:03:53	ASUS Laptop		2	Multiply	0	char	6655666	332783300
13-12-2017 11:03:54	ASUS Laptop		2.5	Sum	500	char	38723	1548920
13-12-2017 11:03:57	ASUS Laptop		2.5	Multiply	0	char	9397270	375890800
13-12-2017 11:03:58	ASUS Laptop		3	Sum	600	char	43023	1434100
13-12-2017 11:04:02	ASUS Laptop		3	Multiply	0	char	10066150	335538333.3
13-12-2017 11:04:02	ASUS Laptop		3.5	Sum	700	char	51479	1470828.571
13-12-2017 11:04:07	ASUS Laptop		3.5	Multiply	0	char	13539035	386829571.4
13-12-2017 11:04:08	ASUS Laptop		4	Sum	800	char	60111	1502775
13-12-2017 11:04:14	ASUS Laptop		4	Multiply	0	char	16185988	404649700
13-12-2017 11:04:14	ASUS Laptop		4.5	Sum	900	char	68120	1513777.778
13-12-2017 11:04:22	ASUS Laptop		4.5	Multiply	0	char	18987310	421940222.2
13-12-2017 11:04:22	ASUS Laptop		5	Sum	1000	char	72044	1440880
13-12-2017 11:04:33	ASUS Laptop		5	Multiply	0	char	26201969	524039380
13-12-2017 11:04:33	ASUS Laptop		5.5	Sum	1100	char	79517	1445763.636
13-12-2017 11:04:44	ASUS Laptop		5.5	Multiply	0	char	26443806	480796472.7
13-12-2017 11:04:44	ASUS Laptop		6	Sum	1200	char	91791	1529850
13-12-2017 11:04:57	ASUS Laptop		6	Multiply	0	char	32822639	547043983.3
13-12-2017 11:04:58	ASUS Laptop		6.5	Sum	1300	char	100211	1541707.692
13-12-2017 11:05:14	ASUS Laptop		6.5	Multiply	0	char	41241229	634480446.2
13-12-2017 11:05:15	ASUS Laptop		7	Sum	1400	char	111373	1591042.857
13-12-2017 11:05:32	ASUS Laptop		7	Multiply	0	char	43983896	628341371.4
13-12-2017 11:05:33	ASUS Laptop		7.5	Sum	1500	char	119537	1593826.667
13-12-2017 11:05:53	ASUS Laptop		7.5	Multiply	0	char	49135985	655146466.7
13-12-2017 11:05:53	ASUS Laptop		8	Sum	1600	char	128777	1609712.5
13-12-2017 11:06:15	ASUS Laptop		8	Multiply	0	char	55093288	688666100
13-12-2017 11:06:16	ASUS Laptop		8.5	Sum	1700	char	138292	1626964.706
13-12-2017 11:06:40	ASUS Laptop		8.5	Multiply	0	char	60540584	712242164.7
13-12-2017 11:06:41	ASUS Laptop		9	Sum	1800	char	147186	1635400
13-12-2017 11:07:07	ASUS Laptop		9	Multiply	0	char	65024226	722491400
13-12-2017 11:07:08	ASUS Laptop		9.5	Sum	1900	char	154826	1629747.368
13-12-2017 11:07:37	ASUS Laptop		9.5	Multiply	0	char	73303354	771614252.6
13-12-2017 11:07:38	ASUS Laptop		10	Sum	2000	char	160253	1602530
13-12-2017 11:08:09	ASUS Laptop		10	Multiply	0	char	79125848	791258480
13-12-2017 04:44:22	Raspberry Pi		0.5	Sum	100	int	8860	1772000
13-12-2017 04:44:23	Raspberry Pi		0.5	Multiply	0	int	409126	81825200
13-12-2017 04:44:23	Raspberry Pi		1	Sum	200	int	14680	1468000
13-12-2017 04:44:24	Raspberry Pi		1	Multiply	0	int	1285294	128529400
13-12-2017 04:44:25	Raspberry Pi		1.5	Sum	300	int	22678	1511866.667
13-12-2017 04:44:27	Raspberry Pi		1.5	Multiply	0	int	2458099	163873266.7
13-12-2017 04:44:28	Raspberry Pi		2	Sum	400	int	30063	1503150
13-12-2017 04:44:32	Raspberry Pi		2	Multiply	0	int	4019799	200989950
13-12-2017 04:44:32	Raspberry Pi		2.5	Sum	500	int	41412	1656480
13-12-2017 04:44:38	Raspberry Pi		2.5	Multiply	0	int	5908925	236357000
13-12-2017 04:44:39	Raspberry Pi		3	Sum	600	int	49760	1658666.667
13-12-2017 04:44:47	Raspberry Pi		3	Multiply	0	int	7886337	262877900
13-12-2017 04:44:48	Raspberry Pi		3.5	Sum	700	int	59568	1701942.857
13-12-2017 04:44:58	Raspberry Pi		3.5	Multiply	0	int	10214482	291842342.9
13-12-2017 04:44:59	Raspberry Pi		4	Sum	800	int	70410	1760250
13-12-2017 04:45:12	Raspberry Pi		4	Multiply	0	int	12336848	308421200
13-12-2017 04:45:13	Raspberry Pi		4.5	Sum	900	int	79443	1765400
13-12-2017 04:45:28	Raspberry Pi		4.5	Multiply	0	int	15136568	336368177.8
13-12-2017 04:45:29	Raspberry Pi		5	Sum	1000	int	89773	1795460
13-12-2017 04:45:47	Raspberry Pi		5	Multiply	0	int	17980364	359607280
13-12-2017 04:45:49	Raspberry Pi		5.5	Sum	1100	int	101062	1837490.909
13-12-2017 04:46:10	Raspberry Pi		5.5	Multiply	0	int	20924906	380452836.4
13-12-2017 04:46:12	Raspberry Pi		6	Sum	1200	int	109134	1818900
13-12-2017 04:46:36	Raspberry Pi		6	Multiply	0	int	23884617	398076933.3
13-12-2017 04:46:37	Raspberry Pi		6.5	Sum	1300	int	119715	1841769.231
13-12-2017 04:47:04	Raspberry Pi		6.5	Multiply	0	int	26955452	414699261.5
13-12-2017 04:47:06	Raspberry Pi		7	Sum	1400	int	128635	1837642.857
13-12-2017 04:47:37	Raspberry Pi		7	Multiply	0	int	30731928	439027542.9
13-12-2017 04:47:39	Raspberry Pi		7.5	Sum	1500	int	138268	1843573.333
13-12-2017 04:48:15	Raspberry Pi		7.5	Multiply	0	int	35685309	475804106.7
13-12-2017 04:48:18	Raspberry Pi		8	Sum	1600	int	163481	2043512.5
13-12-2017 04:48:57	Raspberry Pi		8	Multiply	0	int	38939778	486747200
13-12-2017 04:48:59	Raspberry Pi		8.5	Sum	1700	int	156786	1844541.176
13-12-2017 04:49:43	Raspberry Pi		8.5	Multiply	0	int	43395737	510538070.6
13-12-2017 04:49:45	Raspberry Pi		9	Sum	1800	int	165839	1842655.556
13-12-2017 04:50:32	Raspberry Pi		9	Multiply	0	int	47174141	524157111.1
13-12-2017 04:50:35	Raspberry Pi		9.5	Sum	1900	int	176065	1853315.789
13-12-2017 04:51:27	Raspberry Pi		9.5	Multiply	0	int	51661733	543807705.3
13-12-2017 04:51:30	Raspberry Pi		10	Sum	2000	int	185425	1854250
13-12-2017 04:52:27	Raspberry Pi		10	Multiply	0	int	56755441	567554400
13-12-2017 06:13:15	Raspberry Pi		0.5	Sum	100	int	9560	1912000
13-12-2017 06:13:16	Raspberry Pi		0.5	Multiply	0	int	419887	83977400
13-12-2017 06:13:16	Raspberry Pi		1	Sum	200	int	15515	1551500
13-12-2017 06:13:17	Raspberry Pi		1	Multiply	0	int	1193794	119379400
13-12-2017 06:13:17	Raspberry Pi		1.5	Sum	300	int	23705	1580333.333
13-12-2017 06:13:20	Raspberry Pi		1.5	Multiply	0	int	2391590	159439333.3
13-12-2017 06:13:20	Raspberry Pi		2	Sum	400	int	31238	1561900
13-12-2017 06:13:24	Raspberry Pi		2	Multiply	0	int	4059588	202979400
13-12-2017 06:13:25	Raspberry Pi		2.5	Sum	500	int	40729	1629160
13-12-2017 06:13:31	Raspberry Pi		2.5	Multiply	0	int	5871271	234850840
13-12-2017 06:13:32	Raspberry Pi		3	Sum	600	int	50199	1673300
13-12-2017 06:13:40	Raspberry Pi		3	Multiply	0	int	7898903	263296766.7
13-12-2017 06:13:41	Raspberry Pi		3.5	Sum	700	int	59788	1708228.571
13-12-2017 06:13:50	Raspberry Pi		3.5	Multiply	0	int	9939391	283982600
13-12-2017 06:13:52	Raspberry Pi		4	Sum	800	int	71364	1784100
13-12-2017 06:14:04	Raspberry Pi		4	Multiply	0	int	12164186	304104650
13-12-2017 06:14:05	Raspberry Pi		4.5	Sum	900	int	79455	1765666.667
13-12-2017 06:14:20	Raspberry Pi		4.5	Multiply	0	int	14859871	330219355.6
13-12-2017 06:14:21	Raspberry Pi		5	Sum	1000	int	90052	1801040
13-12-2017 06:14:39	Raspberry Pi		5	Multiply	0	int	17542568	350851360
13-12-2017 06:14:41	Raspberry Pi		5.5	Sum	1100	int	101681	1848745.455
13-12-2017 06:15:01	Raspberry Pi		5.5	Multiply	0	int	20546142	373566218.2
13-12-2017 06:15:03	Raspberry Pi		6	Sum	1200	int	110286	1838100
13-12-2017 06:15:26	Raspberry Pi		6	Multiply	0	int	23449155	390819266.7
13-12-2017 06:15:28	Raspberry Pi		6.5	Sum	1300	int	119637	1840569.231
13-12-2017 06:15:55	Raspberry Pi		6.5	Multiply	0	int	26423376	406513476.9
13-12-2017 06:15:57	Raspberry Pi		7	Sum	1400	int	128827	1840385.714
13-12-2017 06:16:27	Raspberry Pi		7	Multiply	0	int	30379465	433992342.9
13-12-2017 06:16:29	Raspberry Pi		7.5	Sum	1500	int	139986	1866480
13-12-2017 06:17:05	Raspberry Pi		7.5	Multiply	0	int	35672080	475627733.3
13-12-2017 06:17:08	Raspberry Pi		8	Sum	1600	int	165028	2062850
13-12-2017 06:17:47	Raspberry Pi		8	Multiply	0	int	38982408	487280100
13-12-2017 06:17:49	Raspberry Pi		8.5	Sum	1700	int	156757	1844200
13-12-2017 06:18:32	Raspberry Pi		8.5	Multiply	0	int	42854758	504173647.1
13-12-2017 06:18:35	Raspberry Pi		9	Sum	1800	int	168105	1867833.333
13-12-2017 06:19:22	Raspberry Pi		9	Multiply	0	int	47303583	525595377.8
13-12-2017 06:19:25	Raspberry Pi		9.5	Sum	1900	int	177944	1873094.737
13-12-2017 06:20:17	Raspberry Pi		9.5	Multiply	0	int	51821478	545489263.2
13-12-2017 06:20:20	Raspberry Pi		10	Sum	2000	int	188012	1880120
13-12-2017 06:21:17	Raspberry Pi		10	Multiply	0	int	57085274	570852720
13-12-2017 07:30:42	Raspberry Pi		0.5	Sum	100	int	9045	1809000
13-12-2017 07:30:42	Raspberry Pi		0.5	Multiply	0	int	418288	83657600
13-12-2017 07:30:42	Raspberry Pi		1	Sum	200	int	15444	1544400
13-12-2017 07:30:44	Raspberry Pi		1	Multiply	0	int	1202168	120216800
13-12-2017 07:30:44	Raspberry Pi		1.5	Sum	300	int	23650	1576666.667
